outcome_d,intervention,fightcaphigh,mi_fightcap,troops2rebs,coup,land,lngdp,lnyears,postCW,outcome_dy,exgov_combat,strongrebs_dy,mi_strongrebs_dy,exreb_combat,coup_dy,land,lngdp,lnyears,postCW,dyad_id,year,conflictid,Government,Opposition
,,0,,,,1,6.244885,1.609438,0,0,0,0,0,0,0,1,6.244885,1.609438,0,55,1981,219,"Ethiopia","OLF"
,,0,,,,1,6.2555,1.94591,0,0,0,0,0,0,0,1,6.2555,1.94591,0,55,1983,219,"Ethiopia","OLF"
,,0,,,,1,6.146672,2.079442,0,0,0,0,0,0,0,1,6.146672,2.079442,0,55,1984,219,"Ethiopia","OLF"
,,0,,,,1,6.135478,2.197225,0,0,0,0,0,0,0,1,6.135478,2.197225,0,55,1985,219,"Ethiopia","OLF"
,,0,,,,1,6.140919,2.302585,0,0,,0,0,,0,1,6.140919,2.302585,0,55,1986,219,"Ethiopia","OLF"
,,0,,,,1,5.90039,2.397895,0,0,0,0,0,0,0,1,5.90039,2.397895,0,55,1987,219,"Ethiopia","OLF"
,,0,,,,1,6.141112,2.484907,0,0,0,0,0,0,0,1,6.141112,2.484907,0,55,1988,219,"Ethiopia","OLF"
,,0,,,,1,6.064483,2.564949,0,0,0,0,0,0,0,1,6.064483,2.564949,0,55,1989,219,"Ethiopia","OLF"
,,0,,,,1,6.139303,2.639057,1,0,0,0,0,0,0,1,6.139303,2.639057,1,55,1990,219,"Ethiopia","OLF"
,,0,,,,1,6.078032,2.70805,1,0,0,0,0,0,0,1,6.078032,2.70805,1,55,1991,219,"Ethiopia","OLF"
,,0,,,,1,6.313313,2.772589,1,0,0,0,0,0,0,1,6.313313,2.772589,1,55,1992,219,"Ethiopia","OLF"
,,0,,,,1,6.38962,2.890372,1,0,0,0,0,0,0,1,6.38962,2.890372,1,55,1994,219,"Ethiopia","OLF"
,0,0,0,0,0,1,6.409813,2.944439,1,0,0,0,0,0,0,1,6.409813,2.944439,1,55,1995,219,"Ethiopia","OLF"
,,0,,,,1,6.505919,3.091043,1,0,0,0,0,0,0,1,6.505919,3.091043,1,55,1998,219,"Ethiopia","OLF"
,,0,,,,1,6.584087,3.135494,1,0,0,0,0,0,0,1,6.584087,3.135494,1,55,1999,219,"Ethiopia","OLF"
,,0,,,,1,6.586682,3.178054,1,0,0,0,0,0,0,1,6.586682,3.178054,1,55,2000,219,"Ethiopia","OLF"
,,0,,,,1,6.583949,3.218876,1,0,0,0,0,0,0,1,6.583949,3.218876,1,55,2001,219,"Ethiopia","OLF"
,,0,,,,1,6.603849,3.258096,1,0,0,0,0,0,0,1,6.603849,3.258096,1,55,2002,219,"Ethiopia","OLF"
,,0,,,,1,6.533091,3.295837,1,0,0,0,0,0,0,1,6.533091,3.295837,1,55,2003,219,"Ethiopia","OLF"
,,0,,,,1,6.533091,3.332205,1,0,0,0,0,0,0,1,6.533091,3.332205,1,55,2004,219,"Ethiopia","OLF"
,,0,,,,1,,3.367296,1,0,0,0,0,0,0,1,,3.367296,1,55,2005,219,"Ethiopia","OLF"
,,0,,,,1,,3.401197,1,0,0,0,0,0,0,1,,3.401197,1,55,2006,219,"Ethiopia","OLF"
,,0,,,,1,,3.433987,1,0,0,0,0,0,0,1,,3.433987,1,55,2007,219,"Ethiopia","OLF"
,,0,,,,1,,3.465736,1,0,0,0,0,0,0,1,,3.465736,1,55,2008,219,"Ethiopia","OLF"
0,0,0,0,0,0,1,,3.496508,1,2,0,0,0,0,0,1,,3.496508,1,55,2009,219,"Ethiopia","OLF"
,,0,,,,0,7.842326,0,1,0,0,0,0,0,0,0,7.842326,0,1,57,2000,111,"Guinea","RFDG"
0,0,0,0,0,0,0,7.908615,.6931472,1,2,0,0,0,0,0,0,7.908615,.6931472,1,57,2001,111,"Guinea","RFDG"
,,0,,,,0,6.203244,0,1,0,1,1,1,0,1,0,6.203244,0,1,58,1998,216,"Guinea-Bissau","Military Junta for the Consolidation of Democracy, Peace and Justice"
1,1,1,1,0,1,0,6.301336,.6931472,1,1,1,1,1,0,1,0,6.301336,.6931472,1,58,1999,216,"Guinea-Bissau","Military Junta for the Consolidation of Democracy, Peace and Justice"
,0,1,0,0,0,0,7.630626,0,1,,0,1,0,0,0,0,7.630626,0,1,89,2002,225,"Cote d’Ivoire","MPCI"
,,0,,,,0,7.630626,0,1,0,0,0,0,0,0,0,7.630626,0,1,91,2002,225,"Cote d’Ivoire","MPIGO"
,0,0,0,0,0,0,7.610244,.6931472,1,,0,0,0,0,0,0,7.610244,.6931472,1,91,2003,225,"Cote d’Ivoire","MPIGO"
3,1,1,1,0,1,0,7.519166,0,1,4,1,1,1,0,1,0,7.519166,0,1,92,1998,217,"Lesotho","Military faction"
,,0,,,,0,6.867943,0,0,0,0,1,0,0,0,0,6.867943,0,0,93,1989,146,"Liberia","NPFL"
0,1,1,1,0,0,0,6.316081,.6931472,1,2,0,1,0,0,0,0,6.316081,.6931472,1,93,1990,146,"Liberia","NPFL"
0,1,1,1,0,0,0,6.316081,0,1,2,0,1,0,0,0,0,6.316081,0,1,94,1990,146,"Liberia","INPFL"
,,0,,,,0,6.157911,0,1,0,0,0,0,0,0,0,6.157911,0,1,95,2000,146,"Liberia","LURD"
,,0,,,,0,6.187894,.6931472,1,0,0,0,0,0,0,0,6.187894,.6931472,1,95,2001,146,"Liberia","LURD"
,,0,,,,0,6.202657,1.098612,1,0,0,0,0,0,0,0,6.202657,1.098612,1,95,2002,146,"Liberia","LURD"
2,0,0,0,0,0,0,5.836184,1.386294,1,3,0,0,0,0,0,0,5.836184,1.386294,1,95,2003,146,"Liberia","LURD"
2,0,0,0,0,0,1,6.761816,0,1,3,0,0,0,0,0,1,6.761816,0,1,96,1990,177,"Mali","MPA"
0,0,0,0,0,0,1,6.82687,0,1,2,0,0,0,0,0,1,6.82687,0,1,97,1994,177,"Mali","FIAA"
,,0,,,,1,7.856416,0,0,0,1,0,0,0,0,1,7.856416,0,0,98,1975,135,"Morocco","POLISARIO"
,,0,,,,1,7.930461,.6931472,0,0,1,0,0,1,0,1,7.930461,.6931472,0,98,1976,135,"Morocco","POLISARIO"
,,0,,,,1,7.951594,1.098612,0,0,1,0,0,0,0,1,7.951594,1.098612,0,98,1977,135,"Morocco","POLISARIO"
,,0,,,,1,7.998208,1.386294,0,0,1,0,0,0,0,1,7.998208,1.386294,0,98,1978,135,"Morocco","POLISARIO"
,,0,,,,1,8.030504,1.609438,0,0,1,0,0,0,0,1,8.030504,1.609438,0,98,1979,135,"Morocco","POLISARIO"
,,0,,,,1,8.039,1.791759,0,0,0,0,0,0,0,1,8.039,1.791759,0,98,1980,135,"Morocco","POLISARIO"
,,0,,,,1,8.027251,1.94591,0,0,0,0,0,0,0,1,8.027251,1.94591,0,98,1981,135,"Morocco","POLISARIO"
,,0,,,,1,8.093667,2.079442,0,0,0,0,0,0,0,1,8.093667,2.079442,0,98,1982,135,"Morocco","POLISARIO"
,,0,,,,1,8.065337,2.197225,0,0,0,0,0,0,0,1,8.065337,2.197225,0,98,1983,135,"Morocco","POLISARIO"
,,0,,,,1,8.078788,2.302585,0,0,0,0,0,0,0,1,8.078788,2.302585,0,98,1984,135,"Morocco","POLISARIO"
,,0,,,,1,8.100704,2.397895,0,0,0,0,0,0,0,1,8.100704,2.397895,0,98,1985,135,"Morocco","POLISARIO"
,,0,,,,1,8.170635,2.484907,0,0,0,0,0,0,0,1,8.170635,2.484907,0,98,1986,135,"Morocco","POLISARIO"
,,0,,,,1,8.120892,2.564949,0,0,0,0,0,0,0,1,8.120892,2.564949,0,98,1987,135,"Morocco","POLISARIO"
,,0,,,,1,8.191801,2.639057,0,0,0,0,0,0,0,1,8.191801,2.639057,0,98,1988,135,"Morocco","POLISARIO"
0,0,0,0,0,0,1,8.192463,2.70805,0,2,0,0,0,0,0,1,8.192463,2.70805,0,98,1989,135,"Morocco","POLISARIO"
,,0,,,,0,7.029521,0,0,0,0,1,0,0,0,0,7.029521,0,0,99,1977,136,"Mozambique","Renamo"
,,0,,,,0,7.010221,.6931472,0,0,0,1,0,0,0,0,7.010221,.6931472,0,99,1978,136,"Mozambique","Renamo"
,,0,,,,0,7.009463,1.098612,0,0,0,1,0,0,0,0,7.009463,1.098612,0,99,1979,136,"Mozambique","Renamo"
,,0,,,,0,7.032289,1.386294,0,0,0,1,0,0,0,0,7.032289,1.386294,0,99,1980,136,"Mozambique","Renamo"
,,0,,,,0,7.043422,1.609438,0,0,0,1,0,0,0,0,7.043422,1.609438,0,99,1981,136,"Mozambique","Renamo"
,,0,,,,0,6.993612,1.791759,0,0,0,1,0,0,0,0,6.993612,1.791759,0,99,1982,136,"Mozambique","Renamo"
,,0,,,,0,6.916408,1.94591,0,0,0,1,0,0,0,0,6.916408,1.94591,0,99,1983,136,"Mozambique","Renamo"
,,0,,,,0,6.858765,2.079442,0,0,0,1,0,0,0,0,6.858765,2.079442,0,99,1984,136,"Mozambique","Renamo"
,,0,,,,0,6.728437,2.197225,0,0,1,1,1,0,0,0,6.728437,2.197225,0,99,1985,136,"Mozambique","Renamo"
,,0,,,,0,6.741004,2.302585,0,0,1,1,1,0,0,0,6.741004,2.302585,0,99,1986,136,"Mozambique","Renamo"
,,0,,,,0,6.82648,2.397895,0,0,1,1,1,0,0,0,6.82648,2.397895,0,99,1987,136,"Mozambique","Renamo"
,,0,,,,0,6.92695,2.484907,0,0,1,1,1,0,0,0,6.92695,2.484907,0,99,1988,136,"Mozambique","Renamo"
,,0,,,,0,7.003756,2.564949,0,0,1,1,1,0,0,0,7.003756,2.564949,0,99,1989,136,"Mozambique","Renamo"
,,0,,,,0,7.018715,2.639057,1,0,1,1,1,0,0,0,7.018715,2.639057,1,99,1990,136,"Mozambique","Renamo"
,,0,,,,0,6.997148,2.70805,1,0,0,1,0,0,0,0,6.997148,2.70805,1,99,1991,136,"Mozambique","Renamo"
2,0,1,0,0,0,0,6.897745,2.772589,1,3,0,1,0,0,0,0,6.897745,2.772589,1,99,1992,136,"Mozambique","Renamo"
2,0,0,0,0,0,1,6.754441,0,1,3,0,0,0,0,0,1,6.754441,0,1,111,1994,178,"Niger","CRA"
0,0,0,0,0,0,1,6.733176,0,1,2,0,0,0,0,0,1,6.733176,0,1,113,1995,212,"Niger","FDR"
,,0,,,,0,6.907995,0,1,0,1,1,1,0,0,0,6.907995,0,1,127,1990,179,"Rwanda","FPR"
,,0,,,,0,6.922486,.6931472,1,0,0,1,0,0,0,0,6.922486,.6931472,1,127,1991,179,"Rwanda","FPR"
,,0,,,,0,6.944704,1.098612,1,0,0,1,0,0,0,0,6.944704,1.098612,1,127,1992,179,"Rwanda","FPR"
,,0,,,,0,6.802361,1.386294,1,0,0,1,0,0,0,0,6.802361,1.386294,1,127,1993,179,"Rwanda","FPR"
1,0,1,0,0,0,0,6.25431,1.609438,1,1,0,1,0,0,0,0,6.25431,1.609438,1,127,1994,179,"Rwanda","FPR"
,,0,,,,0,6.848992,0,1,0,0,0,0,0,0,0,6.848992,0,1,128,1998,179,"Rwanda","FDLR"
,,0,,,,0,6.882438,.6931472,1,0,0,0,0,0,0,0,6.882438,.6931472,1,128,1996,179,"Rwanda","FDLR"
,,0,,,,0,6.925664,1.098612,1,0,0,0,0,0,0,0,6.925664,1.098612,1,128,1997,179,"Rwanda","FDLR"
,,0,,,,0,6.97689,1.386294,1,0,0,0,0,0,0,0,6.97689,1.386294,1,128,2001,179,"Rwanda","FDLR"
,,0,,,,0,6.832385,1.609438,1,0,,0,,,0,0,6.832385,1.609438,1,128,1999,179,"Rwanda","FDLR"
0,0,0,0,0,0,0,7.046691,1.791759,1,2,0,0,0,0,0,0,7.046691,1.791759,1,128,2002,179,"Rwanda","FDLR"
,,0,,,,0,6.75528,1.94591,1,0,0,0,0,0,,0,6.75528,1.94591,1,128,2000,179,"Rwanda","FDLR"
,0,0,0,0,0,0,,.6931472,1,,,0,0,,0,0,,.6931472,1,128,2010,179,"Rwanda","FDLR"
,,0,,,,0,,2.079442,1,0,1,0,0,0,,0,,2.079442,1,128,2009,179,"Rwanda","FDLR"
,,0,,,,1,7.273752,0,1,0,0,0,0,0,0,1,7.273752,0,1,129,1990,180,"Senegal","MFDC"
,,0,,,,1,7.23399,.6931472,1,0,0,0,0,0,0,1,7.23399,.6931472,1,129,1992,180,"Senegal","MFDC"
,,0,,,,1,7.192167,1.098612,1,0,0,0,0,0,0,1,7.192167,1.098612,1,129,1993,180,"Senegal","MFDC"
,,0,,,,1,7.193265,1.386294,1,0,0,0,0,0,0,1,7.193265,1.386294,1,129,1995,180,"Senegal","MFDC"
,,0,,,,1,7.254637,1.609438,1,0,0,0,0,0,0,1,7.254637,1.609438,1,129,1997,180,"Senegal","MFDC"
,,0,,,,1,7.252833,1.791759,1,0,0,0,0,0,0,1,7.252833,1.791759,1,129,1998,180,"Senegal","MFDC"
,,0,,,,1,7.359703,1.94591,1,0,0,0,0,0,0,1,7.359703,1.94591,1,129,2000,180,"Senegal","MFDC"
,,0,,,,1,7.237016,2.079442,1,0,0,0,0,0,0,1,7.237016,2.079442,1,129,2001,180,"Senegal","MFDC"
2,0,0,0,0,0,1,7.248888,2.639057,1,3,0,0,0,0,0,1,7.248888,2.639057,1,129,2003,180,"Senegal","MFDC"
,,0,,,,0,6.981136,0,1,0,0,0,0,0,0,0,6.981136,0,1,130,1991,187,"Sierra Leone","RUF"
,,0,,,,0,6.849406,.6931472,1,0,0,0,0,0,0,0,6.849406,.6931472,1,130,1992,187,"Sierra Leone","RUF"
,,0,,,,0,6.813917,1.098612,1,0,0,0,0,0,0,0,6.813917,1.098612,1,130,1993,187,"Sierra Leone","RUF"
,,0,,,,0,6.809105,1.386294,1,0,0,0,0,0,0,0,6.809105,1.386294,1,130,1994,187,"Sierra Leone","RUF"
,,0,,,,0,6.853743,1.609438,1,0,0,0,0,0,0,0,6.853743,1.609438,1,130,1995,187,"Sierra Leone","RUF"
,0,0,0,0,0,0,6.871558,1.791759,1,0,0,0,0,0,0,0,6.871558,1.791759,1,130,1996,187,"Sierra Leone","RUF"
,,0,,,,0,6.687894,1.94591,1,0,0,0,0,0,0,0,6.687894,1.94591,1,130,1997,187,"Sierra Leone","RUF"
,,0,,,,0,6.582814,2.079442,1,0,0,0,0,0,0,0,6.582814,2.079442,1,130,1998,187,"Sierra Leone","RUF"
,,0,,,,0,6.49783,2.197225,1,0,0,0,0,0,0,0,6.49783,2.197225,1,130,1999,187,"Sierra Leone","RUF"
2,1,0,0,0,0,0,6.527563,2.302585,1,3,1,0,0,0,0,0,6.527563,2.302585,1,130,2000,187,"Sierra Leone","RUF"
,,0,,,,0,6.687894,0,1,0,0,1,0,0,0,0,6.687894,0,1,131,1997,187,"Sierra Leone","AFRC"
,,0,,,,0,6.582814,.6931472,1,0,0,1,0,0,0,0,6.582814,.6931472,1,131,1998,187,"Sierra Leone","AFRC"
3,1,1,1,0,0,0,6.49783,1.098612,1,4,0,1,0,0,0,0,6.49783,1.098612,1,131,1999,187,"Sierra Leone","AFRC"
,,0,,,,0,6.687894,0,1,0,0,1,0,0,1,0,6.687894,0,1,132,1997,187,"Sierra Leone","Kamajors"
0,0,1,0,0,1,0,6.582814,.6931472,1,2,0,1,0,0,1,0,6.582814,.6931472,1,132,1998,187,"Sierra Leone","Kamajors"
,,0,,,,0,6.47114,0,0,0,0,0,0,0,0,0,6.47114,0,0,148,1987,118,"Uganda","UPA"
,0,0,0,0,0,0,6.469622,.6931472,0,0,0,0,0,0,0,0,6.469622,.6931472,0,148,1988,118,"Uganda","UPA"
,,0,,,,0,6.511136,1.098612,0,0,0,0,0,0,0,0,6.511136,1.098612,0,148,1989,118,"Uganda","UPA"
,,0,,,,0,6.563856,1.386294,1,0,0,0,0,0,0,0,6.563856,1.386294,1,148,1990,118,"Uganda","UPA"
,,0,,,,0,6.591756,1.609438,1,0,0,0,0,0,0,0,6.591756,1.609438,1,148,1991,118,"Uganda","UPA"
0,0,0,0,0,0,0,6.600319,1.791759,1,2,0,0,0,0,0,0,6.600319,1.791759,1,148,1992,118,"Uganda","UPA"
,,0,,,,0,6.510526,0,0,0,0,0,0,0,0,0,6.510526,0,0,149,1986,118,"Uganda","HSM"
3,0,0,0,0,0,0,6.47114,.6931472,0,4,0,0,0,0,0,0,6.47114,.6931472,0,149,1987,118,"Uganda","HSM"
,,0,,,,0,6.469622,0,0,0,0,0,0,0,0,0,6.469622,0,0,151,1988,118,"Uganda","LRA"
,,0,,,,0,6.511136,.6931472,0,0,0,0,0,0,0,0,6.511136,.6931472,0,151,1989,118,"Uganda","LRA"
,,0,,,,0,6.563856,1.098612,1,0,0,0,0,0,0,0,6.563856,1.098612,1,151,1990,118,"Uganda","LRA"
,,0,,,,0,6.591756,1.386294,1,0,0,0,0,0,0,0,6.591756,1.386294,1,151,1991,118,"Uganda","LRA"
,,0,,,,0,6.800382,1.94591,1,0,0,0,0,0,0,0,6.800382,1.94591,1,151,1994,118,"Uganda","LRA"
,,0,,,,0,6.76148,2.079442,1,0,0,0,0,0,0,0,6.76148,2.079442,1,151,1995,118,"Uganda","LRA"
,,0,,,,0,6.811696,2.197225,1,0,0,0,0,0,0,0,6.811696,2.197225,1,151,1996,118,"Uganda","LRA"
,,0,,,,0,6.856399,2.302585,1,0,0,0,0,0,0,0,6.856399,2.302585,1,151,1997,118,"Uganda","LRA"
,,0,,,,0,6.884773,2.397895,1,0,0,0,0,0,0,0,6.884773,2.397895,1,151,1998,118,"Uganda","LRA"
,,0,,,,0,6.963937,2.564949,1,0,0,0,0,0,0,0,6.963937,2.564949,1,151,2000,118,"Uganda","LRA"
,1,0,0,0,0,0,6.980578,2.639057,1,,0,0,0,0,0,0,6.980578,2.639057,1,151,2001,118,"Uganda","LRA"
,,0,,,,0,6.99659,2.70805,1,0,1,0,0,0,0,0,6.99659,2.70805,1,151,2002,118,"Uganda","LRA"
,,0,,,,0,7.015138,2.772589,1,0,0,0,0,0,0,0,7.015138,2.772589,1,151,2003,118,"Uganda","LRA"
,,0,,,,0,7.015138,2.833213,1,0,0,0,0,0,0,0,7.015138,2.833213,1,151,2004,118,"Uganda","LRA"
,,0,,,,0,,2.890372,1,0,1,0,0,0,0,0,,2.890372,1,151,2005,118,"Uganda","LRA"
,,0,,,,0,,2.944439,1,0,0,0,0,0,0,0,,2.944439,1,151,2006,118,"Uganda","LRA"
,,0,,,,0,,3.044523,1,0,1,0,0,0,0,0,,3.044523,1,151,2008,118,"Uganda","LRA"
,,0,,,,0,,3.091043,1,0,1,0,0,0,0,0,,3.091043,1,151,2009,118,"Uganda","LRA"
,1,0,0,0,0,0,,3.135494,1,,,0,0,,0,0,,3.135494,1,151,2010,118,"Uganda","LRA"
0,0,0,0,0,0,0,6.811696,0,1,2,0,0,0,0,0,0,6.811696,0,1,152,1996,118,"Uganda","WNBF"
,,0,,,,0,6.811696,0,1,0,0,0,0,0,0,0,6.811696,0,1,153,1996,118,"Uganda","ADF"
,,0,,,,0,6.856399,.6931472,1,0,0,0,0,0,0,0,6.856399,.6931472,1,153,1997,118,"Uganda","ADF"
,,0,,,,0,6.884773,1.098612,1,0,0,0,0,0,0,0,6.884773,1.098612,1,153,1998,118,"Uganda","ADF"
,,0,,,,0,6.93907,1.386294,1,0,0,0,0,0,0,0,6.93907,1.386294,1,153,1999,118,"Uganda","ADF"
,,0,,,,0,6.963937,1.609438,1,0,0,0,0,0,0,0,6.963937,1.609438,1,153,2000,118,"Uganda","ADF"
,,0,,,,0,6.980578,1.791759,1,0,0,0,0,0,0,0,6.980578,1.791759,1,153,2001,118,"Uganda","ADF"
0,0,0,0,0,0,0,6.99659,1.94591,1,2,0,0,0,0,0,0,6.99659,1.94591,1,153,2002,118,"Uganda","ADF"
0,0,0,0,0,0,0,,0,1,2,0,0,0,0,0,0,,0,1,153,2007,118,"Uganda","ADF"
1,0,1,0,0,1,0,7.623549,0,0,1,0,1,0,0,1,0,7.623549,0,0,158,1989,167,"Comoros","Presidential guard"
1,0,0,0,1,0,0,7.711688,0,1,1,0,0,0,1,0,0,7.711688,0,1,189,1997,214,"Congo","Cobras"
,,0,,,,1,7.276695,0,1,0,0,0,0,0,0,1,7.276695,0,1,190,1994,192,"Angola","FLEC–FAC"
,0,0,0,0,0,1,7.391699,1.098612,1,0,0,0,0,0,0,1,7.391699,1.098612,1,190,1996,192,"Angola","FLEC–FAC"
,,0,,,,1,7.444593,1.386294,1,0,0,0,0,0,0,1,7.444593,1.386294,1,190,1997,192,"Angola","FLEC–FAC"
0,0,0,0,0,0,1,7.494831,1.609438,1,2,0,0,0,0,0,1,7.494831,1.609438,1,190,1998,192,"Angola","FLEC–FAC"
,,0,,,,1,7.588314,2.197225,1,0,0,0,0,0,,1,7.588314,2.197225,1,190,2002,192,"Angola","FLEC–FAC"
,,0,,,,1,7.588314,2.397895,1,0,0,0,0,0,,1,7.588314,2.397895,1,190,2004,192,"Angola","FLEC–FAC"
,,0,,,,1,,2.639057,1,0,0,0,0,0,,1,,2.639057,1,190,2007,192,"Angola","FLEC–FAC"
0,0,0,0,0,0,1,,2.079442,1,2,0,0,0,0,0,1,,2.079442,1,190,2009,192,"Angola","FLEC–FAC"
,,0,,,,1,7.074802,0,1,0,0,0,0,0,0,1,7.074802,0,1,191,1991,192,"Angola","FLEC–R"
,,0,,,,1,7.276695,.6931472,1,0,0,0,0,0,0,1,7.276695,.6931472,1,191,1992,192,"Angola","FLEC–R"
0,1,0,0,0,0,1,7.444593,1.94591,1,2,0,0,0,0,0,1,7.444593,1.94591,1,191,1997,192,"Angola","FLEC–R"
0,0,0,0,0,0,1,7.588314,0,1,2,0,0,0,0,0,1,7.588314,0,1,191,2002,192,"Angola","FLEC–R"
,,0,,,,0,7.004573,0,0,0,0,0,0,0,0,0,7.004573,0,0,207,1983,141,"Somalia","SNM"
,,0,,,,0,6.896492,.6931472,0,0,0,0,0,0,0,0,6.896492,.6931472,0,207,1984,141,"Somalia","SNM"
,,0,,,,0,6.885397,1.098612,0,0,0,0,0,0,0,0,6.885397,1.098612,0,207,1985,141,"Somalia","SNM"
,,0,,,,0,6.89933,1.386294,0,0,0,0,0,0,0,0,6.89933,1.386294,0,207,1986,141,"Somalia","SNM"
,,0,,,,0,6.937052,1.609438,0,0,0,0,0,0,0,0,6.937052,1.609438,0,207,1987,141,"Somalia","SNM"
,,0,,,,0,6.907995,1.791759,0,0,0,0,0,0,0,0,6.907995,1.791759,0,207,1988,141,"Somalia","SNM"
,,0,,,,0,6.902682,1.94591,1,0,0,0,0,0,0,0,6.902682,1.94591,1,207,1989,141,"Somalia","SNM"
1,0,0,0,0,0,0,6.922486,2.197225,1,1,0,0,0,0,0,0,6.922486,2.197225,1,207,1991,141,"Somalia","SNM"
,,0,,,,0,6.907995,0,0,0,0,0,0,0,0,0,6.907995,0,0,208,1989,141,"Somalia","SPM"
,,0,,,,0,6.902682,.6931472,1,0,0,0,0,0,0,0,6.902682,.6931472,1,208,1990,141,"Somalia","SPM"
1,0,0,0,0,0,0,6.922486,1.098612,1,1,0,0,0,0,0,0,6.922486,1.098612,1,208,1991,141,"Somalia","SPM"
,,0,,,,0,7.089318,0,0,0,0,0,0,0,0,0,7.089318,0,0,209,1982,141,"Somalia","SSDF"
,,0,,,,0,7.004573,.6931472,0,0,0,0,0,0,0,0,7.004573,.6931472,0,209,1983,141,"Somalia","SSDF"
1,0,0,0,0,0,0,6.896492,1.098612,0,1,0,0,0,0,0,0,6.896492,1.098612,0,209,1984,141,"Somalia","SSDF"
,,0,,,,0,6.902682,0,1,0,0,0,0,0,0,0,6.902682,0,1,210,1990,141,"Somalia","USC"
1,0,0,0,0,0,0,6.922486,.6931472,1,1,0,0,0,,0,0,6.922486,.6931472,1,210,1991,141,"Somalia","USC"
,,0,,,,0,6.922486,0,1,0,0,1,0,,0,0,6.922486,0,1,211,1991,141,"Somalia","USC/SNA"
,,0,,,,0,6.850179,.6931472,1,0,0,1,0,0,0,0,6.850179,.6931472,1,211,1992,141,"Somalia","USC/SNA"
,,0,,,,0,6.856736,1.098612,1,0,0,1,0,0,0,0,6.856736,1.098612,1,211,1993,141,"Somalia","USC/SNA"
,,0,,,,0,6.618886,1.386294,1,0,0,1,0,0,0,0,6.618886,1.386294,1,211,1994,141,"Somalia","USC/SNA"
,,0,,,,0,6.600918,1.609438,1,0,0,1,0,0,0,0,6.600918,1.609438,1,211,1995,141,"Somalia","USC/SNA"
,0,1,0,0,0,0,6.612054,1.791759,1,,0,1,0,0,0,0,6.612054,1.791759,1,211,1996,141,"Somalia","USC/SNA"
,,0,,,,0,6.522078,0,1,0,0,0,0,0,0,0,6.522078,0,1,212,2001,141,"Somalia","SRRC"
,0,0,0,0,0,0,6.521769,.6931472,1,,0,0,0,0,0,0,6.521769,.6931472,1,212,2002,141,"Somalia","SRRC"
,,0,,,,1,9.484334,0,0,0,,0,0,,0,1,9.484334,0,0,216,1971,119,"United Kingdom","PIRA"
,,0,,,,1,9.512688,.6931472,0,0,,0,0,,0,1,9.512688,.6931472,0,216,1972,119,"United Kingdom","PIRA"
,,0,,,,1,9.585347,1.098612,0,0,,0,0,,0,1,9.585347,1.098612,0,216,1973,119,"United Kingdom","PIRA"
,,0,,,,1,9.574117,1.386294,0,0,,0,0,,0,1,9.574117,1.386294,0,216,1974,119,"United Kingdom","PIRA"
,,0,,,,1,9.56312,1.609438,0,0,0,0,0,0,0,1,9.56312,1.609438,0,216,1975,119,"United Kingdom","PIRA"
,,0,,,,1,9.596499,1.791759,0,0,0,0,0,0,0,1,9.596499,1.791759,0,216,1976,119,"United Kingdom","PIRA"
,,0,,,,1,9.604628,1.94591,0,0,0,0,0,0,0,1,9.604628,1.94591,0,216,1977,119,"United Kingdom","PIRA"
,,0,,,,1,9.637547,2.079442,0,0,0,0,0,0,0,1,9.637547,2.079442,0,216,1978,119,"United Kingdom","PIRA"
,,0,,,,1,9.664639,2.197225,0,0,0,0,0,0,0,1,9.664639,2.197225,0,216,1979,119,"United Kingdom","PIRA"
,,0,,,,1,9.641803,2.302585,0,0,0,0,0,0,0,1,9.641803,2.302585,0,216,1980,119,"United Kingdom","PIRA"
,,0,,,,1,9.629102,2.397895,0,0,0,0,0,0,0,1,9.629102,2.397895,0,216,1981,119,"United Kingdom","PIRA"
,,0,,,,1,9.644203,2.484907,0,0,0,0,0,0,0,1,9.644203,2.484907,0,216,1982,119,"United Kingdom","PIRA"
,,0,,,,1,9.680288,2.564949,0,0,0,0,0,0,0,1,9.680288,2.564949,0,216,1983,119,"United Kingdom","PIRA"
,,0,,,,1,9.704057,2.639057,0,0,0,0,0,0,0,1,9.704057,2.639057,0,216,1984,119,"United Kingdom","PIRA"
,,0,,,,1,9.736663,2.70805,0,0,0,0,0,0,0,1,9.736663,2.70805,0,216,1985,119,"United Kingdom","PIRA"
,,0,,,,1,9.774444,2.772589,0,0,0,0,0,0,0,1,9.774444,2.772589,0,216,1986,119,"United Kingdom","PIRA"
,,0,,,,1,9.818381,2.833213,0,0,0,0,0,0,0,1,9.818381,2.833213,0,216,1987,119,"United Kingdom","PIRA"
,,0,,,,1,9.872468,2.890372,0,0,0,0,0,0,0,1,9.872468,2.890372,0,216,1988,119,"United Kingdom","PIRA"
,,0,,,,1,9.893439,2.944439,0,0,0,0,0,0,0,1,9.893439,2.944439,0,216,1989,119,"United Kingdom","PIRA"
,,0,,,,1,9.895926,2.995732,1,0,0,0,0,0,0,1,9.895926,2.995732,1,216,1990,119,"United Kingdom","PIRA"
0,0,0,0,0,0,1,9.87744,3.044523,1,2,0,0,0,0,0,1,9.87744,3.044523,1,216,1991,119,"United Kingdom","PIRA"
,,0,,,,0,7.770164,0,0,0,,0,0,,0,0,7.770164,0,0,217,1969,10,"Philippines","CPP"
